Make,Model,Version,Price,Curr_Date,Cloth upholstery,Fuel consumption average,Co2 emissions average,Fuel range average,Engine Position / Location,Engine Capacity,Engine Size,Cylinder Layout,Cylinders,Power Max,Power Maximum Total,Power Peak Revs,Torque Max,Torque Max Total,Torque Peak Revs,Transmission type,ABS,Electronic brake distribution (EBD),Brake assist BASEBA,Alloy wheels rims,Front tyres,Rear tyres,Air conditioning,Power steering,Steering column adjustment (rake / tilt / height / up / down),Steering column adjustment (reach depth in out),On board computer multi information display,Bluetooth connectivity,Cd player,Auxiliary input,USB port,Power socket 12v,Central locking,Cup bottle holders,Electric windows,Electric adjust mirrors,Isofix child seat mountings,High level 3rd brake light,Metallic pearlescent paint,Date Range introduced SA,Intro Date,Model Intro Date,Emissions Tax (incl in price),Acceleration (0-100 Km/h),Maximum Top Speed,Driver airbag,Front passenger airbag,Airbag quantity,Safety rating overall Euroncap,Doors,Bodyshape,Fuel Type,Driven Wheels,Gear ratios quantity,Gearshift,Seats quantity,Length,Width excl mirrors / Incl mirrors,Wheel base,Ground clearance minimum maximum,Turning circle wheels body,Load volume capacity,Unladen tare kerb weight,Gross weight gvm,Towing capacity braked,Fuel tank capacity incl reserve,Warranty time years,Warranty distance,Serviceplan,Serviceplan time (years),Service plan distance,Service interval distance,Leather upholstery,Transmission name,Traction control,Stability control,Climate control / automatic air con,Multi function steering wheel controls,Cruise control,Voice control,Rain sensor auto wipers,Auto dim interior mirror,Daytime driving running lights,Light sensor auto on / off lights,Front fog lamp lights,Emergency brake hazard lights,Rear fog lamps,Camera for park distance control,Driver knee airbag,Front side airbags,Curtain airbags,Start Stop Button,Folding rear seat,Towing capacity unbraked,Charger,Load carrying capacity payload,Hybrid,Engine Auto Stop / Start,Driving mode switch (sport / comfort),Keyless access / start hands free,Electric Start,Lumbar support adjustment,Electric seat adjustment,Heated seats front,Head up display,Navigation,Heated exterior mirrors,Electric fold retractable mirrors,Xenon headlights,Difflock,Lowrange,Approach angle,Departure angle,Wading fording water crossing depth,Maintenance plan,Maintenance plan time (years),Maintenance plan distance,Sunroof,Panoramic roof,Park distance control pdc front,Park distance control pdc rear,Hill descent control / downhill brake control,Gear shift paddles,Limited slip diff,Electric seat adjustment memory,Ventilated seats front,Heated seats rear,Ventilated seats rear,Fuel consumption urban,Fuel consumption extra-urban,Tyre pressure sensor,Electronically adjustable suspension,Air suspension,Active adaptive cruise control,Multi disc cd player shuttle,TV,Electric tail gate boot lid,Rear side airbags,All wheel drive,Folding roof,Torque Overboost,Torque Overboost Peak Revs,Sports suspension,Service interval indicator,Service interval time,End Date,Lane change blind spot warning,Auto dim exterior mirrors,Tow bar trailer hitch,Passenger knee airbag,Directional turning headlights,Adaptive headlights (varying light distribution),Lane departure warning,High beam assist,Limited Edition,Run flat tyres,Night vision,Dry weight,Electric sliding doors
MINI,Paceman,John Cooper Works ALL4 Paceman auto,539322,42572,,8.3 l/100km,193 g/km,566 Km,Front,1598 cc,1.6 l,Inline,4,160 Kw,160 Kw,6000 r/min,280 Nm,300 Nm,1900-5000 r/min,Automatic,ABS,TRUE,TRUE,TRUE,225/45 R18 (opt 225/40 R19),225/45 R18 (opt 225/40 R19),TRUE,TRUE,1527 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote (opt Keyless),Front + Rear,TRUE,TRUE,,TRUE,Opt,2013-02-01,2014-07-01,,8322,6.9 s,224 Km/h,TRUE,TRUE,6,5,3,SUV,Petrol,All,6,Automatic,4,4124 mm,,2596 mm,107 mm,10.7 m,330-1080 l,1390 Kg,1890 Kg,,47 l,,,,,,,TRUE,Steptronic,TRUE,TRUE,TRUE,TRUE,TRUE,Opt,TRUE,Opt,,TRUE,LED,,TRUE,,,TRUE,TRUE,Button,TRUE,,Turbocharger,510 l,,,,Opt,,,,Opt,,Opt,TRUE,Opt,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,,Opt,,TRUE,,,,,,11.3 l/100km,6.6 l/100km,TRUE,,,,Opt,,,,,,300 Nm,2 100 - 4 500 r/min,TRUE,,,,,Opt,,,Opt,Opt,,,,TRUE,,,
MINI,Paceman,John Cooper Works ALL4 Paceman,520524,42572,,8.0 l/100km,186 g/km,588 Km,Front,1598 cc,1.6 l,Inline,4,160 Kw,160 Kw,6000 r/min,280 Nm,300 Nm,1900-5000 r/min,Manual,ABS,TRUE,TRUE,TRUE,225/45 R18 (opt 225/40 R19),225/45 R18 (opt 225/40 R19),TRUE,TRUE,1527 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote (opt Keyless),Front + Rear,TRUE,TRUE,,TRUE,Opt,2013-02-01,2014-07-01,,7524,6.9 s,226 Km/h,TRUE,TRUE,6,5,3,SUV,Petrol,All,6,Manual,4,4124 mm,,2596 mm,107 mm,10.7 m,330-1080 l,1370 Kg,1870 Kg,,47 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Opt,TRUE,Opt,,TRUE,LED,,TRUE,,,TRUE,TRUE,Button,TRUE,,Turbocharger,510 l,,,,Opt,,,,Opt,,Opt,TRUE,Opt,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,,Opt,,,,,,,,10.6 l/100km,6.5 l/100km,TRUE,,,,Opt,,,,,,300 Nm,2 100 - 4 500 r/min,TRUE,,,,,Opt,,,Opt,Opt,,,,TRUE,,,
MINI,Paceman,Cooper S Paceman auto,442770,42572,,7.5 l/100km,175 g/km,627 Km,Front,1598 cc,1.6 l,Inline,4,140 Kw,140 Kw,5500 r/min,240 Nm,260 Nm,1600-5000 r/min,Automatic,ABS,TRUE,TRUE,TRUE,225/45 R18 (opt 205/55 R17),225/45 R18 (opt 205/55 R17),TRUE,TRUE,1522 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote (opt Keyless),Front + Rear,TRUE,TRUE,,TRUE,Opt,2013-02-01,2014-07-01,,6270,7.7 s,214 Km/h,TRUE,TRUE,6,5,3,SUV,Petrol,Front,6,Automatic,4,4115 mm,,2596 mm,124 mm,10.7 m,330-1080 l,1300 Kg,1800 Kg,,47 l,,,,,,,TRUE,Steptronic,TRUE,TRUE,TRUE,TRUE,TRUE,Opt,TRUE,Opt,,TRUE,LED,,TRUE,,,TRUE,TRUE,Button,TRUE,,Turbocharger,470 l,,,,Opt,,,,Opt,,Opt,TRUE,Opt,Opt,,,,,,,,,Opt Panoramic,Opt,,Opt,,Opt,,,,,,10.1 l/100km,6.0 l/100km,TRUE,,,,Opt,,,,,,260 Nm,1 700 - 4 500 r/min,Opt,,,,,Opt,,,Opt,Opt,,,,TRUE,,,
MINI,Paceman,Cooper S Paceman,422376,42572,,6.6 l/100km,154 g/km,712 Km,Front,1598 cc,1.6 l,Inline,4,140 Kw,140 Kw,5500 r/min,240 Nm,260 Nm,1600-5000 r/min,Manual,ABS,TRUE,TRUE,TRUE,225/45 R18 (opt 205/55 R17),225/45 R18 (opt 205/55 R17),TRUE,TRUE,1522 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote (opt Keyless),Front + Rear,TRUE,TRUE,,TRUE,Opt,2013-02-01,2014-07-01,,3876,7.4 s,218 Km/h,TRUE,TRUE,6,5,3,SUV,Petrol,Front,6,Manual,4,4115 mm,,2596 mm,124 mm,10.7 m,330-1080 l,1275 Kg,1775 Kg,,47 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Opt,TRUE,Opt,,TRUE,LED,,TRUE,,,TRUE,TRUE,Button,TRUE,,Turbocharger,470 l,,,,Opt,,,,Opt,,Opt,TRUE,Opt,Opt,,,,,,,,,Opt Panoramic,Opt,,Opt,,,,,,,,8.3 l/100km,5.6 l/100km,TRUE,,,,Opt,,,,,,260 Nm,1 700 - 4 500 r/min,Opt,,,,,Opt,,,Opt,Opt,,,,TRUE,,,
Lamborghini,Aventador,LP700-4 Roadster,7995000,42572,,16 l/100km,370 g/km,563 Km,Mid,6498 cc,6.5 l,V,12,515 Kw,515 Kw,8250 r/min,690 Nm,690 Nm,5500 r/min,Automated,ABS,TRUE,TRUE,TRUE,255/35 ZR19,335/30 ZR20,TRUE,TRUE,1136 mm,,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,,TRUE,Opt,,,,28500,3 s,350 Km/h,TRUE,TRUE,6,N/a,2,Cabriolet,Petrol,All,7,Automatic,2,4780 mm,2030-2265 mm,2700 mm,,12.5 m,,1625 Kg,,,90 l,,,,,,,Std (opt Suede-cloth),ISR (Independent Shifting Rods),TRUE,TRUE,TRUE,TRUE,,,TRUE,,LED,TRUE,,,,Opt,TRUE,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,Opt Electric,Partial (opt Full),Opt,,Opt,TRUE,TRUE,TRUE,,,,,,,,,,,Opt,Opt,,TRUE,Rear,,,,,27.3 l/100km,11.3 l/100km,TRUE,,,,,,,,Permanent,,,,,,,,,,,TRUE,,,,,,,,,
Lamborghini,Aventador,LP700-4,7295000,42572,,16 l/100km,370 g/km,563 Km,Mid,6498 cc,6.5 l,V,12,515 Kw,515 Kw,8250 r/min,690 Nm,690 Nm,5500 r/min,Automated,ABS,TRUE,TRUE,TRUE,255/35 ZR19,335/30 ZR20,TRUE,TRUE,1136 mm,,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,,TRUE,Opt,,,,28500,2.9 s,350 Km/h,TRUE,TRUE,6,N/a,2,Coupe,Petrol,All,7,Automatic,2,4780 mm,2030-2265 mm,2700 mm,,12.5 m,,1575 Kg,,,90 l,,,,,,,Std (opt Suede-cloth),ISR (Independent Shifting Rods),TRUE,TRUE,TRUE,TRUE,,,TRUE,,LED,TRUE,,,,Opt,TRUE,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,Opt Electric,Partial (opt Full),Opt,,Opt,TRUE,TRUE,TRUE,,,,,,,,,,,Opt,Opt,,TRUE,Rear,,,,,27.3 l/100km,11.3 l/100km,TRUE,,,,,,,,Permanent,,,,,,,,,,,TRUE,,,,,,,,,
Lamborghini,Huracan,LP610-4,4945000,42572,,12.5 l/100km,290 g/km,640 Km,Mid,5204 cc,5.2 l,V,10,449 Kw,449 Kw,8250 r/min,560 Nm,560 Nm,6500 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,245/30 R20,305/30 R20,TRUE,TRUE,1165 mm,,TRUE,,,,,,Keyless,,TRUE,TRUE,,TRUE,Opt,,,,19380,3.2 s,325 Km/h,TRUE,TRUE,4,N/a,2,Coupe,Petrol,All,7,Automatic,2,4459 mm,1924-2236 mm,2620 mm,,11.5 m,,1422 Kg,,,80 l,3,Unlimited Km,TRUE,3,Unlimited,15000,,LDF (Lamborghini Doppia Frizione),TRUE,TRUE,TRUE,TRUE,,,TRUE,,LED,TRUE,,,,Opt,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,,Partial (opt Full),Opt,,Opt,TRUE,TRUE,LED,,,,,,,,,,,Opt,Opt,,TRUE,,,,,,17.8 l/100km,9.4 l/100km,,,,,,,,,Permanent,,,,,,1,,,,,,,,,,,,,1422 Kg,
GWM,Steed 5,2.2L double cab Lux safety,204900,42572,,10.2 l/100km,240.0 g/km,686 Km,Front,2237 cc,2 l,Inline,4,78 Kw,78 Kw,4600 r/min,190 Nm,190 Nm,2400-2800 r/min,Manual,ABS,TRUE,,TRUE,215/75 R15,215/75 R15,TRUE,TRUE,1675 mm,,,,TRUE,,,,Remote,,Front + Rear,TRUE,,TRUE,Opt,2011-04-01,2015-09-01,2012-04-01,10374,N/a s,,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Petrol,Rear,5,Manual,5,5040 mm,1800 mm,3050 mm,178 mm,13.5 m,,1565 Kg,2570 Kg,,70 l,5,100000 Km,Opt,Opt 5,Opt 60000,15000,TRUE,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,1005 l,,,,,,,,,,,,,,,,26 degrees,29 degrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5,2.2L double cab Lux,184900,42572,,10.2 l/100km,240 g/km,686.3 Km,Front,2237 cc,2.2 l,Inline,4,78 Kw,78 Kw,4600 r/min,190 Nm,190 Nm,2400-2800 r/min,Manual,-,,,TRUE,215/75 R15,215/75 R15,TRUE,TRUE,1675 mm,,,,TRUE,,,,Remote,,TRUE,TRUE,,,,,2014-08-01,,10374,N/a s,,,,,N/a,4,Pick-up - Double Cab,Petrol,Rear,5,Manual,5,5040 mm,1720-1800 mm,3050 mm,178 mm,13.5 m,,1565 Kg,2570 Kg,,70 l,5,100000 Km,Opt,Opt 5,Opt 60 000,15000,TRUE,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,1005 l,,,,,,,,,,,,,,,,26 degrees,29 degrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5,2.2L Workhorse safety,179900,42572,,9.7 l/100km,229.0 g/km,722 Km,Front,2237 cc,2 l,Inline,4,78 Kw,78 Kw,4600 r/min,190 Nm,190 Nm,2400-2800 r/min,Manual,ABS,TRUE,,,215/75 R15,215/75 R15,TRUE,TRUE,1675 mm,,,,,,,,Remote,,,,,,Opt,2011-04-01,2015-09-01,2012-04-01,,N/a s,,TRUE,TRUE,2,N/a,2,Pick-up - Single Cab,Petrol,Rear,5,Manual,2,5015 mm,1800 mm,3050 mm,178 mm,12 m,,1480 Kg,2700 Kg,,70 l,3,100000 Km,Opt,Opt 5,Opt 60000,15000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,1220 l,,,,,,,,,,,,,,,,26 degrees,29 degrees,,,,,,,,,,,,,,,,14 l/100km,7.2 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5,2.2L Workhorse,164900,42572,,9.7 l/100km,229 g/km,721.6 Km,Front,2237 cc,2.2 l,Inline,4,78 Kw,78 Kw,4600 r/min,190 Nm,190 Nm,2400-2800 r/min,Manual,-,,,,215/75 R15,215/75 R15,TRUE,TRUE,1675 mm,,,,,,,,Remote,,,,,,Opt,,2014-08-01,,,N/a s,,,,,N/a,2,Pick-up - Single Cab,Petrol,Rear,5,Manual,2,5015 mm,1720-1800 mm,3050 mm,178 mm,12 m,,1480 Kg,2700 Kg,,70 l,3,100000 Km,Opt,Opt 5,Opt 60 000,15000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,1220 l,,,,,,,,,,,,,,,,26 degrees,29 degrees,,,,,,,,,,,,,,,,13.9 l/100km,7.2 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5E,2.0VGT double cab Xscape,289900,42572,,8.3 l/100km,220 g/km,843 Km,Front,1996 cc,2.0 l,Inline,4,105 Kw,105 Kw,4000 r/min,305 Nm,305 Nm,1 800 - 2 800 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 730 mm,,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,,Front + Rear,TRUE,,TRUE,,2014-11-01,2014-11-01,,7182,N/a s,150 Km/h,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Diesel,Rear,6,Manual,5,5 090 mm,1 800 mm,3 050 mm,194 mm,13.5 m,,1 720 Kg,2 770 Kg,2 000 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,10 000,TRUE,,,,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE,,,,,,,750 Kg,Turbocharger,675 l,,,,,,,,,,,,,,Rear,,29.0 degrees,24.0 degrees,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5E,2.0VGT double cab SX,269900,42572,,8.3 l/100km,220 g/km,843 Km,Front,1996 cc,2.0 l,Inline,4,105 Kw,105 Kw,4000 r/min,305 Nm,305 Nm,1 800 - 2 800 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 730 mm,,,,TRUE,,,TRUE,Remote,,Front + Rear,TRUE,,TRUE,,2014-11-01,2014-11-01,,7182,N/a s,150 Km/h,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Diesel,Rear,6,Manual,5,5 090 mm,1 800 mm,3 050 mm,194 mm,13.5 m,,1 720 Kg,2 770 Kg,2 000 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,10 000,,,,,TRUE,TRUE,,,,,,,TRUE,,TRUE,,,,,,,750 Kg,Turbocharger,675 l,,,,,,,,,,,,,,,,29.0 degrees,24.0 degrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5E,2.4 double cab Xscape,256900,42572,,10.7 l/100km,251 g/km,654 Km,Front,2378 cc,2.4 l,Inline,4,93 Kw,93 Kw,5250 r/min,200 Nm,200 Nm,2 500 - 3 000 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 730 mm,,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,,Front + Rear,TRUE,,TRUE,,2014-11-01,2014-11-01,,12130,N/a s,150 Km/h,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Petrol,Rear,5,Manual,5,5 090 mm,1 800 mm,3 050 mm,194 mm,13.5 m,,1 660 Kg,2 710 Kg,2 000 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,15 000,TRUE,,,,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE,,,,,,,750 Kg,,675 l,,,,,,,,,,,,,,Rear,,29.0 degrees,24.0 degrees,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 5E,2.4 double cab SX,239900,42572,,10.7 l/100km,251 g/km,654 Km,Front,2378 cc,2.4 l,Inline,4,93 Kw,93 Kw,5250 r/min,200 Nm,200 Nm,2 500 - 3 000 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 730 mm,,,,TRUE,,,TRUE,Remote,,Front + Rear,TRUE,,TRUE,,2014-11-01,2014-11-01,,12130,N/a s,150 Km/h,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Petrol,Rear,5,Manual,5,5 090 mm,1 800 mm,3 050 mm,194 mm,13.5 m,,1 660 Kg,2 710 Kg,2 000 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,15 000,,,,,TRUE,TRUE,,,,,,,TRUE,,TRUE,,,,,,,750 Kg,,675 l,,,,,,,,,,,,,,,,29.0 degrees,24.0 degrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 6,2.0VGT double cab Xscape,329900,42572,,8.8 l/100km,233 g/km,796 Km,Front,1996 cc,2.0 l,Inline,4,105 Kw,105 Kw,4000 r/min,305 Nm,305 Nm,1 800 - 2 800 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 760 mm,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,,2014-11-01,2014-11-01,,9257,N/a s,150 Km/h,TRUE,TRUE,6,N/a,4,Pick-up - Double Cab,Diesel,Rear,6,Manual,5,5 345 mm,1 800 mm,3 200 mm,188 mm,14.5 m,,1 820 Kg,2 820 Kg,1 900 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,10 000,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,LED,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,750 Kg,Turbocharger,625 l,,,,,,,,,,,,TRUE,,,,25.0 degrees,21.0 degrees,,,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,Steed 6,2.0VGT double cab SX,299900,42572,TRUE,8.8 l/100km,233 g/km,796 Km,Front,1996 cc,2.0 l,Inline,4,105 Kw,105 Kw,4000 r/min,305 Nm,305 Nm,1 800 - 2 800 r/min,Manual,ABS,TRUE,,TRUE,235/70 R16,235/70 R16,TRUE,TRUE,1 760 mm,,TRUE,TRUE,TRUE,,,TRUE,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,,2014-11-01,2014-11-01,,9257,N/a s,150 Km/h,TRUE,TRUE,2,N/a,4,Pick-up - Double Cab,Diesel,Rear,6,Manual,5,5 345 mm,1 800 mm,3 200 mm,188 mm,14.5 m,,1 820 Kg,2 820 Kg,1 900 Kg,70 l,5,100 000 Km,Opt,Opt 5,Opt 60 000,10 000,,,,,TRUE,TRUE,,,,,LED,,TRUE,,TRUE,,,,,,,750 Kg,Turbocharger,625 l,,,,,,,,,,,,,,Rear,,25.0 degrees,21.0 degrees,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWM,M4,1.5,189900,42572,TRUE,7.2 l/100km,172 g/km,625 Km,Front,1497 cc,1.5 l,Inline,4,77 Kw,77 Kw,6000 r/min,138 Nm,138 Nm,4200 r/min,Manual,ABS,TRUE,,TRUE,205/60 R16,205/60 R16,TRUE,TRUE,1617 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2014-02-01,2016-01-01,2014-02-01,5928,N/a s,170 Km/h,TRUE,TRUE,2,N/a,5,SUV,Petrol,Front,5,Manual,5,3961 mm,1728 mm,2383 mm,183 mm,10.7 m,310 l,1106 Kg,,,45 l,5,100000 Km,Opt,Opt 5,Opt 60000,15000,,,,,,TRUE,TRUE,,,,TRUE,,TRUE,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrysler,Grand Voyager,2.8CRD Limited,738990,42572,,8.4 l/100km,222 g/km,893 Km,Front,2768 cc,2.8 l,Inline,4,120 Kw,120 Kw,3800 r/min,360 Nm,360 Nm,1600-3000 r/min,Automatic,ABS,,TRUE,TRUE,225/65 R17,225/65 R17,TRUE,TRUE,1750 mm,,TRUE,TRUE,TRUE,TRUE,,Front + Rear,Remote,,Front + 2nd Row + Rear Quarter Vents,TRUE,2nd Row,TRUE,Opt,2008-08-01,2012-01-01,,11628,12.8 s,186 Km/h,TRUE,TRUE,7,1.5 (pre-2009 Rating System),5,MPV,Diesel,Front,6,Automatic,7,5143 mm,1954-2247 mm,3078 mm,154 mm,11.9 m,638-3296 l,2179 Kg,2775 Kg,1600 Kg,75 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,Electric 3rd Row,470 Kg,Turbocharger,,,,,,,Driver,Front,TRUE,,Opt,TRUE,Auto,TRUE,,,,,,,,,,,,TRUE,,,,,,2nd Row,,12.8 l/100km,7.3 l/100km,TRUE,,,,,,TRUE,,,,,,,,,,Opt,Driver,,,,,,,,,,,TRUE
Chrysler,Grand Voyager,2.8CRD LX,644990,42572,TRUE,8.4 l/100km,222 g/km,893 Km,Front,2768 cc,2.8 l,Inline,4,120 Kw,120 Kw,3800 r/min,360 Nm,360 Nm,1600-3000 r/min,Automatic,ABS,,TRUE,TRUE,225/65 R16,225/65 R16,TRUE,TRUE,1750 mm,,TRUE,,TRUE,TRUE,,Front + Rear,Remote,,Front + 2nd Row + Rear Quarter Vents,TRUE,2nd Row,TRUE,Opt,2008-08-01,2012-01-01,,11628,12.8 s,186 Km/h,TRUE,TRUE,7,1.5 (pre-2009 Rating System),5,MPV,Diesel,Front,6,Automatic,7,5143 mm,1954-2247 mm,3078 mm,154 mm,11.9 m,638-3296 l,2179 Kg,2775 Kg,1600 Kg,75 l,3,100000 Km,TRUE,5,,20000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,470 Kg,Turbocharger,,,,,,,,,,,,TRUE,Auto,,,,,,,TRUE,3,100000 Km,,,,TRUE,,,,,,,,12.8 l/100km,7.3 l/100km,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrysler,300C,SRT8,821990,42572,,13 l/100km,303 g/km,554 Km,Front,6417 cc,6.4 l,V,8,347 Kw,347 Kw,6100 r/min,631 Nm,631 Nm,4150 r/min,Automatic,ABS,TRUE,TRUE,TRUE,245/45 R20 Z,245/45 R20 Z,TRUE,TRUE,1478 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,Front + Rear,Keyless,Front Heated+cooled + Rear,TRUE,TRUE,,TRUE,Opt,2012-07-01,2014-01-01,2012-07-01,20862,5.0 s,280 Km/h,TRUE,TRUE,7,N/a,4,Sedan,Petrol,Rear,5,Automatic,5,5089 mm,1902 mm,3052 mm,,11.5 m,481 l,2058 Kg,2427 Kg,,72 l,,,,,,,Suede,AutoStick,TRUE,TRUE,TRUE,TRUE,Adaptive,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,Panoramic,TRUE,TRUE,TRUE,,TRUE,TRUE,Driver,TRUE,TRUE,,20.4 l/100km,8.7 l/100km,TRUE,Adaptive,,TRUE,,,TRUE,,,,,,,,,,TRUE,Driver,,,TRUE,TRUE,,TRUE,,,,,
Chrysler,300C,3.6 Luxury Series,636990,42572,,9.7 l/100km,227 g/km,742 Km,Front,3604 cc,3.6 l,V,6,210 Kw,210 Kw,6350 r/min,340 Nm,340 Nm,4650 r/min,Automatic,ABS,TRUE,TRUE,TRUE,245/45 R20,245/45 R20,TRUE,TRUE,1492 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,Front + Rear,Keyless,Front Heated+cooled + Rear,TRUE,TRUE,,TRUE,Opt,2012-07-01,2014-01-01,2012-07-01,12198,7.7 s,240 Km/h,TRUE,TRUE,7,N/a,4,Sedan,Petrol,Rear,8,Automatic,5,5066 mm,1902 mm,3052 mm,,11.5 m,481 l,1838 Kg,2359 Kg,1724 Kg,72 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,Panoramic,TRUE,TRUE,TRUE,,TRUE,,Driver,TRUE,TRUE,,,,TRUE,,,Opt,,,TRUE,,,,,,,,,,Opt,Driver,,,TRUE,TRUE,,TRUE,,,,,
