files,curr_date,version,file_urls,make,model
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-GTS_VolkScir1fc7_2v.jpg', 'path': 'full/7a937b84cee27fe06fdd01c03e0a24fc493db1df.jpg', 'checksum': 'b30690c57a7667aa33eca0812a6ca714'}]",2016/08/07,"
            GTS    ",http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-GTS_VolkScir1fc7_2v.jpg,Volkswagen,Scirocco
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-GTS_VolkScir1fc7_3v.jpg', 'path': 'full/a64135e66db041701f289886bf541313bd9af078.jpg', 'checksum': '699e7ac4bc81d2bb310bbbb767017aed'}]",2016/08/07,"
            GTS    ",http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-GTS_VolkScir1fc7_3v.jpg,Volkswagen,Scirocco
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6v.jpg', 'path': 'full/323d3813205ba39fbb9b59d72a579c799f258705.jpg', 'checksum': '09d88f5ab170c65c8d7eaaa7d200feb0'}]",2016/08/07,"
            2.0TSI Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6v.jpg,Volkswagen,Scirocco
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6_2v.jpg', 'path': 'full/2ce227bba6283e93b1d7ee4c527fc1911c39cdc0.jpg', 'checksum': 'c75cdfd3bd0837cf21ecc7e02085b94e'}]",2016/08/07,"
            2.0TSI Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6_2v.jpg,Volkswagen,Scirocco
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6_3v.jpg', 'path': 'full/d5ffc82d4baaf8ce751f22e49a7ab3ab2fbaad54.jpg', 'checksum': 'cdfa24051f6860d004dbb795f8ea3c89'}]",2016/08/07,"
            2.0TSI Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Scirocco/Volkswagen-Scirocco-2.0TSI-Highline_VolkScir1fc6_3v.jpg,Volkswagen,Scirocco
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22v.jpg', 'path': 'full/64d2c9f2e33c76b14ea5432f42a564e8b4836f75.jpg', 'checksum': 'a21c1102834f3340839702aba06906d3'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion Ultimate auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22_2v.jpg', 'path': 'full/a40d96499be08ed543fe7a102b0fb51d3d56ca2c.jpg', 'checksum': 'f76bcf93e91763076c4f7903859c9519'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion Ultimate auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22_3v.jpg', 'path': 'full/cd7edd0b943adc17dfd03885485272a3a95fd194.jpg', 'checksum': 'cd08987988281635af8bf61e85029bd0'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion Ultimate auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-Ultimate-auto_VolkAmar1rd22_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21v.jpg', 'path': 'full/51c818ffd4ddc775d905d8aabe4b64903f8e54ee.jpg', 'checksum': '8ec10e54d408c4afcac317875c7189b0'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21_2v.jpg', 'path': 'full/327a183c12a8a7f95677ba03fd4aa0af1b60a1e9.jpg', 'checksum': '46e3b081f0c43a37db08775abf9687aa'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21_3v.jpg', 'path': 'full/e26f540fb2529a2d1e72831a52e798a9aa98b3ef.jpg', 'checksum': '5891426144dc7c3d0ae086d250bb1b51'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion-auto_VolkAmar1rd21_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20v.jpg', 'path': 'full/dead9ca56ed8f1d09501ee129d55f5779c0c046e.jpg', 'checksum': '8ec10e54d408c4afcac317875c7189b0'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20_2v.jpg', 'path': 'full/2d766a2eb5ecc47f5432e2c001cbcefd233d45a4.jpg', 'checksum': '46e3b081f0c43a37db08775abf9687aa'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20_3v.jpg', 'path': 'full/25f3fa03993c776714899351b2705f89513889f3.jpg', 'checksum': '5891426144dc7c3d0ae086d250bb1b51'}]",2016/08/07,"
            2.0BiTDI double cab Highline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-4Motion_VolkAmar1rd20_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17v.jpg', 'path': 'full/7ee7010759460117dcceae819e5f696a1a09b68f.jpg', 'checksum': 'd9cffc96033b29b1ff24e4dd7e82a5f2'}]",2016/08/07,"
            2.0TDI double cab Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17_2v.jpg', 'path': 'full/1b86770fd2188ccbf566b8eb18ac1d49d9c569b6.jpg', 'checksum': '2bbab2d93a206b08540656a6aee37e61'}]",2016/08/07,"
            2.0TDI double cab Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17_3v.jpg', 'path': 'full/8bd6e6cfb9aaf36425e51fc355c73efa5a34abe1.jpg', 'checksum': '7232dcf64097ce11e167fdeb97085acf'}]",2016/08/07,"
            2.0TDI double cab Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline-4Motion_VolkAmar1rd17_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19v.jpg', 'path': 'full/c18be5157a60aedfe2dff7112173578361576f64.jpg', 'checksum': '8ec10e54d408c4afcac317875c7189b0'}]",2016/08/07,"
            2.0BiTDI double cab Highline auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19_2v.jpg', 'path': 'full/6ea6c6727f8d4f7b216d29b8370fb3ff0451f2f8.jpg', 'checksum': '46e3b081f0c43a37db08775abf9687aa'}]",2016/08/07,"
            2.0BiTDI double cab Highline auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19_3v.jpg', 'path': 'full/7a97ffffc4d2cc0367ffd1f6c700e889b404cf24.jpg', 'checksum': '5891426144dc7c3d0ae086d250bb1b51'}]",2016/08/07,"
            2.0BiTDI double cab Highline auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline-auto_VolkAmar1rd19_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18v.jpg', 'path': 'full/d9064ad080f7b9f36f5b2c70e3205a62a059cf30.jpg', 'checksum': '8ec10e54d408c4afcac317875c7189b0'}]",2016/08/07,"
            2.0BiTDI double cab Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18_2v.jpg', 'path': 'full/c81feebaea5b7be1c786e77e38ec7a1917f87ce8.jpg', 'checksum': '46e3b081f0c43a37db08775abf9687aa'}]",2016/08/07,"
            2.0BiTDI double cab Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18_3v.jpg', 'path': 'full/052f5b81be7e3553e3ca2480279a5453b4be5744.jpg', 'checksum': '5891426144dc7c3d0ae086d250bb1b51'}]",2016/08/07,"
            2.0BiTDI double cab Highline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-double-cab-Highline_VolkAmar1rd18_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16v.jpg', 'path': 'full/b83ad060ecbb14354f0299539538b94e3baf49e7.jpg', 'checksum': 'd9cffc96033b29b1ff24e4dd7e82a5f2'}]",2016/08/07,"
            2.0TDI double cab Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16_2v.jpg', 'path': 'full/c8fb9a2aaa369159096e8bf3681ca2cd70748231.jpg', 'checksum': '2bbab2d93a206b08540656a6aee37e61'}]",2016/08/07,"
            2.0TDI double cab Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16_3v.jpg', 'path': 'full/615e9330258bc2a21abbd947e9bfd65528667bf3.jpg', 'checksum': '7232dcf64097ce11e167fdeb97085acf'}]",2016/08/07,"
            2.0TDI double cab Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-double-cab-Trendline_VolkAmar1rd16_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25v.jpg', 'path': 'full/080f648823c36389bb7295a93ca08bc0a5906357.jpg', 'checksum': '12cd6c81af18c2bf94e7ff6c0d418a97'}]",2016/08/07,"
            2.0BiTDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25_2v.jpg', 'path': 'full/05360900b496695c27e124dd15d49ed2d75f2b2f.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0BiTDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25_3v.jpg', 'path': 'full/94bc9438661b3c3885ba31ece77550891c89461d.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0BiTDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline-4Motion_VolkAmar1rp25_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24v.jpg', 'path': 'full/3f1cf7555d39a74efa326dbba31e364488e3d6b6.jpg', 'checksum': '12cd6c81af18c2bf94e7ff6c0d418a97'}]",2016/08/07,"
            2.0TDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24_2v.jpg', 'path': 'full/978868ecb8f5f764b235085ae5628bfc4ba8d665.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0TDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24_3v.jpg', 'path': 'full/0464c28a7ea6f2ad975d3575678c32dcba5876fd.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0TDI Trendline 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline-4Motion_VolkAmar1rp24_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23v.jpg', 'path': 'full/497a14f84e9895120f146f6a85406a8863676756.jpg', 'checksum': '12cd6c81af18c2bf94e7ff6c0d418a97'}]",2016/08/07,"
            2.0BiTDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23_2v.jpg', 'path': 'full/e1b518b74ea5608471e753310a6ace66d3a6ff33.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0BiTDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23_3v.jpg', 'path': 'full/ddc9c610ead8da2a9a94108078e2c6cb99698919.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0BiTDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0BiTDI-Trendline_VolkAmar1rp23_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22v.jpg', 'path': 'full/d747cae5fd216bf1277668f360106d84a276c6b4.jpg', 'checksum': '12cd6c81af18c2bf94e7ff6c0d418a97'}]",2016/08/07,"
            2.0TDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22_2v.jpg', 'path': 'full/08e859e8fe9f8041ec9420ed19ffbdf4f980a28a.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0TDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22_3v.jpg', 'path': 'full/2ea2e70bd2bba5325f40f6f8cc8651b5aca26655.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0TDI Trendline    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-Trendline_VolkAmar1rp22_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21v.jpg', 'path': 'full/b516ea5f86523ddae685ceaa677a06ecc833396b.jpg', 'checksum': 'dc5a557162b4d2f93f600aaff21508f1'}]",2016/08/07,"
            2.0TDI 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21_2v.jpg', 'path': 'full/c1fb284f2a7eba76418caad1820f7e5498b62484.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0TDI 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21_3v.jpg', 'path': 'full/59b3c1cb69cab7f375b473b86428ec5757049baa.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0TDI 4Motion    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI-4Motion_VolkAmar1rp21_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20v.jpg', 'path': 'full/28ef8c82d160cb0a6833ab66ea537314812b7164.jpg', 'checksum': 'dc5a557162b4d2f93f600aaff21508f1'}]",2016/08/07,"
            2.0TDI    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20_2v.jpg', 'path': 'full/5c81a1c4a81168bd23ef9e5024433120feca2a54.jpg', 'checksum': '90ede402e6c0d235c0e44a7358b52962'}]",2016/08/07,"
            2.0TDI    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20_2v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20_3v.jpg', 'path': 'full/cb4638de202a71188728803b30410b93295fd67e.jpg', 'checksum': 'a7058811d6d2ffc3ff7e8ea0046a650b'}]",2016/08/07,"
            2.0TDI    ",http://www.cars.co.za/carimages_gen/Volkswagen-Amarok/Volkswagen-Amarok-2.0TDI_VolkAmar1rp20_3v.jpg,Volkswagen,Amarok
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4v.jpg', 'path': 'full/eb563f8f189a4a46ba35a150a037828a8d480719.jpg', 'checksum': 'f9b4ba2ee7b7d11bf06a677f6ca6b37d'}]",2016/08/07,"
            2.0BiTDI crew bus LWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4v.jpg,Volkswagen,Transporter
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4_2v.jpg', 'path': 'full/d5608aebcd876e5c1962a1c966fe9dd9a83933fa.jpg', 'checksum': 'a343d45223393559c1c0d54d6720380c'}]",2016/08/07,"
            2.0BiTDI crew bus LWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4_2v.jpg,Volkswagen,Transporter
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4_3v.jpg', 'path': 'full/ca062033fc3cf3b11cbe8a86628d039ac14817a2.jpg', 'checksum': 'dc24a3f547e7a52dc92f5c5498cd1ecc'}]",2016/08/07,"
            2.0BiTDI crew bus LWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-LWB-4Motion-auto_VolkTran6vl4_3v.jpg,Volkswagen,Transporter
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5v.jpg', 'path': 'full/872a5560cfec824c940a7985a5f1469c06d47159.jpg', 'checksum': 'f9b4ba2ee7b7d11bf06a677f6ca6b37d'}]",2016/08/07,"
            2.0BiTDI crew bus SWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5v.jpg,Volkswagen,Transporter
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5_2v.jpg', 'path': 'full/bf92cb0d9af39b7c09cf51fca40aa5e237a5adcb.jpg', 'checksum': 'a343d45223393559c1c0d54d6720380c'}]",2016/08/07,"
            2.0BiTDI crew bus SWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5_2v.jpg,Volkswagen,Transporter
"[{'url': 'http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5_3v.jpg', 'path': 'full/64127c4d1d166a88518cf9af2b34b4bbcbc4a746.jpg', 'checksum': 'dc24a3f547e7a52dc92f5c5498cd1ecc'}]",2016/08/07,"
            2.0BiTDI crew bus SWB 4Motion auto    ",http://www.cars.co.za/carimages_gen/Volkswagen-Transporter/Volkswagen-Transporter-2.0BiTDI-crew-bus-SWB-4Motion-auto_VolkTran6v5_3v.jpg,Volkswagen,Transporter
